ingredient_name,fat_g,carbs_g,protein_g,calories,sodium_mg,category
"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",7.63,0.0,19.3,151.0,70.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",24.6,0.0,28.7,344.0,75.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",19.3,0.0,24.4,278.0,78.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",20.0,0.0,22.5,276.0,66.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",21.4,0.0,16.6,264.0,61.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",23.6,0.0,29.5,338.0,74.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",18.4,0.0,23.8,268.0,82.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",19.1,0.0,22.7,269.0,66.0,other
"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",19.0,0.0,17.1,244.0,63.0,other
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",15.9,0.0,32.8,283.0,79.0,other
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",10.5,0.0,27.1,210.0,83.0,other
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",10.8,0.0,24.9,204.0,68.0,other
"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",6.76,0.0,19.6,144.0,70.0,other
"Lamb, variety meats and by-products, brain, cooked, braised",10.2,0.0,12.6,145.0,134.0,other
"Lamb, variety meats and by-products, brain, cooked, pan-fried",22.2,0.0,17.0,273.0,157.0,other
"Lamb, variety meats and by-products, brain, raw",8.58,0.0,10.4,122.0,112.0,other
"Lamb, variety meats and by-products, heart, cooked, braised",7.91,1.93,25.0,185.0,63.0,other
"Lamb, variety meats and by-products, heart, raw",5.68,0.21,16.5,122.0,89.0,other
"Lamb, variety meats and by-products, kidneys, cooked, braised",3.62,0.99,23.6,137.0,151.0,other
"Lamb, variety meats and by-products, kidneys, raw",2.95,0.82,15.7,97.0,156.0,other
"Lamb, variety meats and by-products, liver, cooked, braised",8.81,2.53,30.6,220.0,56.0,other
"Lamb, variety meats and by-products, liver, cooked, pan-fried",12.6,3.78,25.5,238.0,124.0,other
"Lamb, variety meats and by-products, liver, raw",5.02,1.78,20.4,139.0,70.0,other
"Lamb, variety meats and by-products, lungs, cooked, braised",3.1,0.0,19.9,113.0,84.0,other
"Lamb, variety meats and by-products, lungs, raw",2.6,0.0,16.7,95.0,157.0,other
"Lamb, variety meats and by-products, mechanically separated, raw",23.5,0.0,15.0,276.0,59.0,other
"Lamb, variety meats and by-products, pancreas, cooked, braised",15.1,0.0,22.8,234.0,52.0,other
"Lamb, variety meats and by-products, pancreas, raw",9.82,0.0,14.8,152.0,75.0,other
"Lamb, variety meats and by-products, spleen, cooked, braised",4.77,0.0,26.5,156.0,58.0,other
"Lamb, variety meats and by-products, spleen, raw",3.1,0.0,17.2,101.0,84.0,other
"Lamb, variety meats and by-products, tongue, cooked, braised",20.3,0.0,21.6,275.0,67.0,other
"Lamb, variety meats and by-products, tongue, raw",17.2,0.0,15.7,222.0,78.0,other
"Lambsquarters, cooked, boiled, drained, with salt",0.7,5.0,3.2,32.0,265.0,other
"Lambsquarters, cooked, boiled, drained, without salt",0.7,5.0,3.2,32.0,29.0,other
"Lambsquarters, raw",0.8,7.3,4.2,43.0,43.0,other
"Lambsquarters, raw (Northern Plains Indians)",0.28,6.96,4.21,47.0,7.0,other
"Lambsquarters, steamed (Northern Plains Indians)",0.16,7.47,4.06,48.0,4.0,other
Lard,100.0,0.0,0.0,902.0,0.0,other
"Lasagna with meat & sauce, frozen entree",4.42,14.4,6.63,124.0,347.0,other
"Lasagna with meat & sauce, low-fat, frozen entree",2.23,13.5,6.81,101.0,181.0,other
"Lasagna with meat sauce, frozen, prepared",4.92,15.4,7.28,135.0,373.0,other
"Lasagna, cheese, frozen, prepared",5.33,13.8,6.54,130.0,284.0,other
"Lasagna, cheese, frozen, unprepared",4.22,21.6,5.06,145.0,312.0,other
"Lasagna, Vegetable, frozen, baked",6.04,14.2,6.87,139.0,445.0,other
"LEAN POCKETS, Ham N Cheddar",6.53,32.5,10.3,230.0,423.0,other
"Lean Pockets, Meatballs & Mozzarella",7.7,32.3,10.5,240.0,557.0,other
"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.0,27.7,0.0,53.0,10600.0,other
"Leavening agents, baking powder, double-acting, straight phosphate",0.0,24.1,0.1,51.0,7890.0,other
"Leavening agents, baking powder, low-sodium",0.4,46.9,0.1,97.0,90.0,other
"Leavening agents, baking soda",0.0,0.0,0.0,0.0,27400.0,other
"Leavening agents, cream of tartar",0.0,61.5,0.0,258.0,52.0,other
"Leavening agents, yeast, baker's, active dry",7.61,41.2,40.4,325.0,51.0,other
"Leavening agents, yeast, baker's, compressed",1.9,18.1,8.4,105.0,30.0,other
"Lebanon bologna, beef",10.4,0.44,19.0,172.0,1370.0,other
"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt",0.2,7.62,0.81,31.0,246.0,other
"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",0.2,7.62,0.81,31.0,10.0,other
"Leeks, (bulb and lower leaf-portion), raw",0.3,14.2,1.5,61.0,20.0,other
"Leeks, (bulb and lower-leaf portion), freeze-dried",2.1,74.6,15.2,321.0,35.0,other
"Leeks, bulb and greens, root removed, raw",0.0,0.0,1.47,0.0,17.7,other
"Lemon grass (citronella), raw",0.49,25.3,1.82,99.0,6.0,other
"Lemon juice from concentrate, bottled, CONCORD",0.07,5.37,0.4,24.0,29.0,other
"Lemon juice from concentrate, bottled, REAL LEMON",0.07,5.66,0.47,17.0,26.0,other
"Lemon juice from concentrate, canned or bottled",0.07,5.62,0.45,17.0,24.0,other
"Lemon juice, raw",0.24,6.9,0.35,22.0,1.0,other
"Lemon peel, raw",0.3,16.0,1.5,47.0,6.0,other
"Lemonade, frozen concentrate, pink",0.69,48.9,0.22,192.0,4.0,other
"Lemonade, frozen concentrate, white",0.7,49.9,0.22,196.0,7.0,other
"Lemonade, frozen concentrate, white, prepared with water",0.04,10.4,0.07,40.0,4.0,other
"Lemonade, powder, prepared with water",0.04,3.59,0.0,14.0,6.0,other
"Lemons, raw, without peel",0.3,9.32,1.1,29.0,2.0,other
"Lentils, dry",1.92,62.2,23.6,0.0,0.0,other
"Lentils, mature seeds, cooked, boiled, with salt",0.38,19.5,9.02,114.0,238.0,other
"Lentils, mature seeds, cooked, boiled, without salt",0.38,20.1,9.02,116.0,2.0,other
"Lentils, pink or red, raw",2.17,63.1,23.9,358.0,7.0,other
"Lentils, raw",1.06,63.4,24.6,352.0,6.0,other
"Lentils, sprouted, cooked, stir-fried, with salt",0.45,21.2,8.8,101.0,246.0,other
"Lentils, sprouted, cooked, stir-fried, without salt",0.45,21.2,8.8,101.0,10.0,other
"Lentils, sprouted, raw",0.55,22.1,8.96,106.0,11.0,other
"Lettuce, butterhead (includes boston and bibb types), raw",0.22,2.23,1.35,13.0,5.0,other
"Lettuce, cos or romaine, raw",0.3,3.29,1.23,17.0,8.0,other
"Lettuce, cos or romaine, raw",0.26,3.24,1.24,17.0,0.0,other
"Lettuce, green leaf, raw",0.15,2.87,1.36,15.0,28.0,other
"Lettuce, iceberg (includes crisphead types), raw",0.14,2.97,0.9,14.0,10.0,other
"Lettuce, iceberg, raw",0.0738,3.37,0.742,0.0,16.1,other
"Lettuce, leaf, green, raw",0.156,4.07,1.09,0.0,28.9,other
"Lettuce, leaf, red, raw",0.106,3.26,0.883,0.0,24.9,other
"Lettuce, red leaf, raw",0.22,2.26,1.33,13.0,25.0,other
"Lettuce, romaine, green, raw",0.0712,4.06,0.977,0.0,23.0,other
"Light ice cream, Creamsicle",3.08,32.8,1.54,165.0,46.0,other
"Light Ice Cream, soft serve, blended with cookie pieces",5.66,25.6,3.97,169.0,75.0,other
"Light Ice Cream, soft serve, blended with milk chocolate candies",6.46,26.8,4.02,182.0,54.0,other
"Lima beans, immature seeds, canned, no salt added, solids and liquids",0.29,13.3,4.07,71.0,4.0,other
"Lima beans, immature seeds, canned, regular pack, solids and liquids",0.29,13.3,4.07,71.0,252.0,other
"Lima beans, immature seeds, cooked, boiled, drained, with salt",0.32,23.6,6.81,123.0,253.0,other
"Lima beans, immature seeds, cooked, boiled, drained, without salt",0.32,23.6,6.81,123.0,17.0,other
"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, with salt",0.3,19.4,6.65,105.0,265.0,other
"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",0.3,19.4,6.65,105.0,29.0,other
"Lima beans, immature seeds, frozen, baby, unprepared",0.44,25.1,7.59,132.0,52.0,other
"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",0.34,19.3,6.07,103.0,289.0,other
"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",0.34,19.3,6.07,103.0,69.0,other
"Lima beans, immature seeds, frozen, fordhook, unprepared",0.35,19.8,6.4,106.0,58.0,other
"Lima beans, immature seeds, raw",0.86,20.2,6.84,113.0,8.0,other
"Lima beans, large, mature seeds, canned",0.17,14.9,4.93,79.0,336.0,other
"Lima beans, large, mature seeds, cooked, boiled, with salt",0.38,20.9,7.8,115.0,238.0,other
"Lima beans, large, mature seeds, cooked, boiled, without salt",0.38,20.9,7.8,115.0,2.0,other
"Lima beans, large, mature seeds, raw",0.69,63.4,21.5,338.0,18.0,other
"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, with salt",0.38,23.3,8.04,126.0,239.0,other
"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",0.38,23.3,8.04,126.0,3.0,other
"Lima beans, thin seeded (baby), mature seeds, raw",0.93,62.8,20.6,335.0,13.0,other
"Lime juice, canned or bottled, unsweetened",0.23,6.69,0.25,21.0,16.0,other
"Lime juice, raw",0.07,8.42,0.42,25.0,2.0,other
"Limeade, frozen concentrate, prepared with water",0.0,13.8,0.0,52.0,3.0,other
"Limes, raw",0.2,10.5,0.7,30.0,2.0,other
"Litchis, dried",1.2,70.7,3.8,277.0,3.0,other
"Litchis, raw",0.44,16.5,0.83,66.0,1.0,other
"LITTLE CAESARS 14"" Cheese Pizza, Large Deep Dish Crust",10.2,30.1,12.6,263.0,432.0,other
"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",17.0,22.8,16.2,309.0,455.0,other
"LITTLE CAESARS 14"" Original Round Cheese Pizza, Regular Crust",9.54,31.5,13.4,265.0,454.0,other
"LITTLE CAESARS 14"" Original Round Meat and Vegetable Pizza, Regular Crust",11.4,23.1,12.1,243.0,578.0,other
"LITTLE CAESARS 14"" Original Round Pepperoni Pizza, Regular Crust",10.5,31.0,13.6,273.0,518.0,other
"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",10.8,29.0,12.9,265.0,492.0,other
"Liver cheese, pork",25.6,2.1,15.2,304.0,1220.0,other
"Liver sausage, liverwurst, pork",28.5,2.2,14.1,326.0,860.0,other
Liverwurst spread,25.4,5.89,12.4,305.0,700.0,other
"Lobster, tail only, frozen, wild caught",0.367,0.886,13.0,0.0,509.0,other
"Loganberries, frozen",0.31,13.0,1.52,55.0,1.0,other
"Longans, dried",0.4,74.0,4.9,286.0,48.0,other
"Longans, raw",0.1,15.1,1.31,60.0,0.0,other
"Loquats, raw",0.2,12.1,0.43,47.0,1.0,other
"Lotus root, cooked, boiled, drained, with salt",0.07,16.0,1.58,66.0,281.0,other
"Lotus root, cooked, boiled, drained, without salt",0.07,16.0,1.58,66.0,45.0,other
"Lotus root, raw",0.1,17.2,2.6,74.0,40.0,other
"Luncheon meat, pork and chicken, minced, canned, includes Spam Lite",13.9,1.35,15.2,196.0,1030.0,other
"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",26.6,4.6,13.4,315.0,1410.0,other
"Luncheon meat, pork, canned",30.3,2.1,12.5,334.0,1290.0,other
"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",25.1,3.4,12.5,293.0,1040.0,other
"Luncheon sausage, pork and beef",20.9,1.58,15.4,260.0,1180.0,other
"Luncheon slices, meatless",11.1,4.44,17.8,189.0,711.0,other
"Lupins, mature seeds, cooked, boiled, with salt",2.92,9.29,15.6,116.0,240.0,other
"Lupins, mature seeds, cooked, boiled, without salt",2.92,9.88,15.6,119.0,4.0,other
"Lupins, mature seeds, raw",9.74,40.4,36.2,371.0,15.0,other
"Luxury loaf, pork",4.8,4.9,18.4,141.0,1220.0,other
"Macaroni and cheese dinner with dry sauce mix, boxed, uncooked",4.82,70.1,13.9,379.0,680.0,other
"Macaroni and cheese loaf, chicken, pork and beef",15.0,11.6,11.8,228.0,3.0,other
"Macaroni and cheese, box mix with cheese sauce, prepared",4.99,23.1,6.68,164.0,460.0,other
"Macaroni and cheese, box mix with cheese sauce, unprepared",10.7,46.7,12.7,334.0,766.0,other
"Macaroni and Cheese, canned entree",2.46,11.5,3.38,82.0,302.0,other
"Macaroni and Cheese, canned, microwavable",5.99,14.0,5.98,134.0,335.0,other
"Macaroni and cheese, dry mix, prepared with 2% milk and 80% stick margarine from dry mix",8.28,23.9,4.89,190.0,338.0,other
"Macaroni and cheese, frozen entree",6.41,17.3,5.6,149.0,290.0,other
"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",4.03,52.1,13.1,297.0,867.0,other
"Macaroni or noodles with cheese, microwaveable, unprepared",6.56,70.8,11.5,388.0,902.0,other
"Macaroni, vegetable, enriched, cooked",0.11,26.6,4.53,128.0,6.0,other
"Macaroni, vegetable, enriched, dry",1.04,74.9,13.1,367.0,43.0,other
"Mahi mahi, frozen, wild caught",0.377,0.287,19.8,0.0,51.9,other
"Malabar spinach, cooked",0.78,2.71,2.98,23.0,55.0,other
"Malt beverage, includes non-alcoholic beer",0.12,8.05,0.21,37.0,13.0,other
"Mammy-apple, (mamey), raw",0.5,12.5,0.5,51.0,15.0,other
"Mandarin, seedless, peeled, raw",0.458,13.4,1.04,0.0,0.0,other
"Mango nectar, canned",0.06,13.1,0.11,51.0,5.0,other
"Mango, Ataulfo, peeled, raw",0.681,17.4,0.688,0.0,0.0,other
"Mango, dried, sweetened",1.18,78.6,2.45,319.0,162.0,other
"Mango, Tommy Atkins, peeled, raw",0.572,15.3,0.562,0.0,0.0,other
"Mangos, raw",0.38,15.0,0.82,60.0,1.0,other
"Mangosteen, canned, syrup pack",0.58,17.9,0.41,73.0,7.0,other
"Maraschino cherries, canned, drained",0.21,42.0,0.22,165.0,4.0,other
"Margarine Spread, 40-49% fat, tub",44.5,0.0,0.27,401.0,716.0,other
"Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils",80.7,0.7,0.16,717.0,654.0,other
"Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)",80.3,1.39,0.41,730.0,714.0,other
"Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries",80.2,0.0,1.9,714.0,879.0,other
"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",80.0,0.71,0.18,714.0,886.0,other
"Margarine, margarine-like vegetable oil spread, 67-70% fat, tub",68.3,0.59,0.07,606.0,536.0,other
"Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick",70.2,1.53,0.26,628.0,700.0,other
"Margarine, regular, 80% fat, composite, stick, with salt",80.7,0.7,0.16,717.0,751.0,other
"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",80.7,0.7,0.16,717.0,751.0,other
"Margarine, regular, 80% fat, composite, stick, without salt",80.7,0.7,0.16,717.0,2.0,other
"Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D",80.7,0.7,0.16,717.0,2.0,other
"Margarine, regular, 80% fat, composite, tub, with salt",80.2,0.75,0.22,713.0,657.0,other
"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D",80.2,0.75,0.22,713.0,657.0,other
"Margarine, regular, 80% fat, composite, tub, without salt",80.2,0.75,0.22,713.0,28.0,other
"Margarine, regular, hard, soybean (hydrogenated)",80.5,0.9,0.9,719.0,943.0,other
"Margarine,spread, 35-39% fat, tub",38.0,1.52,0.23,349.0,584.0,other
"Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries",71.0,0.0,0.0,628.0,864.0,other
"Margarine-like spread with yogurt, 70% fat, stick, with salt",70.0,0.5,0.3,630.0,590.0,other
"Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",35.0,2.0,2.0,330.0,630.0,other
"Margarine-like spread, BENECOL Light Spread",38.7,5.71,0.0,357.0,670.0,other
"Margarine-like spread, SMART BALANCE Light Buttery Spread",36.4,1.98,0.02,337.0,580.0,other
"Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)",71.0,0.16,0.13,605.0,729.0,other
"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",64.6,0.14,0.14,583.0,646.0,other
"Margarine-like spread, SMART BEAT Smart Squeeze",2.1,7.1,0.0,47.0,829.0,other
"Margarine-like spread, SMART BEAT Super Light without saturated fat",17.1,0.0,0.0,158.0,755.0,other
"Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D",59.2,0.0,0.6,535.0,785.0,other
"Margarine-like, butter-margarine blend, 80% fat, stick, without salt",80.7,0.6,0.9,718.0,28.0,other
"Margarine-like, margarine-butter blend, soybean oil and butter",80.3,0.77,0.31,727.0,719.0,other
"Margarine-like, vegetable oil spread, 20% fat, with salt",19.5,0.4,0.0,175.0,733.0,other
"Margarine-like, vegetable oil spread, 20% fat, without salt",19.5,0.4,0.0,175.0,0.0,other
"Margarine-like, vegetable oil spread, 60% fat, stick, with salt",60.4,0.69,0.12,537.0,785.0,other
"Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D",60.4,0.69,0.12,537.0,785.0,other
"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",59.2,0.0,0.6,526.0,700.0,other
"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",59.8,0.86,0.17,533.0,2.0,other
"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D",59.8,0.86,0.17,542.0,2.0,other
"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",59.8,0.86,0.17,533.0,615.0,other
"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",59.8,0.86,0.17,533.0,785.0,other
"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",37.8,0.66,0.51,339.0,589.0,other
"Margarine-like, vegetable oil spread, fat free, liquid, with salt",3.0,2.5,1.5,43.0,833.0,other
"Margarine-like, vegetable oil spread, fat-free, tub",3.04,4.34,0.1,44.0,580.0,other
"Margarine-like, vegetable oil spread, stick or tub, sweetened",52.0,16.7,0.0,534.0,542.0,other
"Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",50.0,1.0,1.0,450.0,607.0,other
"Margarine-like, vegetable oil-butter spread, tub, with salt",40.0,1.0,1.0,362.0,786.0,other
"Marmalade, orange",0.0,66.3,0.3,246.0,56.0,other
"Martha White Foods, Martha White's Buttermilk Biscuit Mix, dry",13.2,59.4,7.81,388.0,1300.0,other
"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",6.16,83.6,4.42,407.0,457.0,other
"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",15.6,64.3,12.1,446.0,587.0,other
"Mashu roots, raw (Alaska Native)",2.4,22.6,5.8,135.0,0.0,other
"Mayonnaise dressing, no cholesterol",77.8,0.3,0.0,688.0,486.0,other
"Mayonnaise, low sodium, low calorie or diet",19.2,16.0,0.3,231.0,110.0,other
